Proteins,LFQ intensity 28a,LFQ intensity 28b,LFQ intensity 28c,LFQ intensity 28d,LFQ intensity 29a,LFQ intensity 29b,LFQ intensity 29c,LFQ intensity 29d,LFQ intensity 30a,LFQ intensity 30b,LFQ intensity 30c,LFQ intensity 30d,LFQ intensity 7a,LFQ intensity 7b,LFQ intensity 7c,LFQ intensity 7d,LFQ intensity CTLa,LFQ intensity CTLb,LFQ intensity CTLc,LFQ intensity CTLd
MTA1,25.06295227,25.23542236,0,23.18607191,24.66242586,24.92170658,0,0,24.11695942,25.67379041,25.54839674,0,23.65403459,26.25628918,24.31975811,0,25.49658685,25.82704085,0,0
VDAC1,0,23.79827877,0,25.03115834,0,23.0377326,24.35984498,25.23611612,25.25089747,23.27880901,0,0,23.64581409,24.40639395,24.13875864,23.26685172,26.37403109,0,24.92718876,26.16302018
YWHAH,24.77021785,25.84656354,25.6747065,0,24.4504184,26.73930988,25.78369229,25.41780025,0,26.40457614,25.19072805,0,23.62198566,27.66749685,26.26899423,24.17234082,25.19004981,26.85245731,26.45461294,0
TUBB2A,25.34796922,26.69112391,25.93350589,25.40129178,26.58046538,26.36427749,24.67497582,25.21482364,26.26760196,26.70780418,26.46192028,25.5837969,26.67546048,25.45898302,25.21867143,0,0,0,25.43828475,25.48157651
SENP3,24.62834141,25.12210442,24.59400196,26.12721145,0,23.97237335,24.71732834,0,0,23.75164539,25.79810569,0,23.54722027,23.81274372,24.20679916,24.2308865,0,0,24.37418037,0
DDX56,26.60935867,24.62064404,25.87944508,26.2934948,23.58210338,23.80311655,0,21.18228765,24.75923519,24.78491556,25.49905317,25.12210442,23.51304034,24.64828516,25.34604241,25.62430262,0,0,0,0
NIFK,27.44403251,26.71240357,28.66251415,27.21567548,21.77233391,27.7240986,27.67148416,24.76222954,25.00418891,27.17569451,27.66370207,27.10799108,23.49826197,27.18555784,27.11614642,26.72754326,23.00823027,0,0,0
RPAP3,23.91058784,25.48815126,24.32498477,23.53848451,23.98737158,24.91620349,0,0,22.86396996,25.57974637,23.99040455,0,23.46051489,25.07618603,24.14996228,0,0,0,25.93445108,0
RBFA,24.88483381,0,24.95748327,23.89855268,0,22.9228319,24.22802598,23.15141858,24.43402648,23.75704894,0,0,23.43122315,23.82551318,23.1296855,23.31989589,0,0,0,0
DDX47,27.42989923,27.50725907,28.39407084,27.18697488,0,27.06146975,26.70001758,26.38544826,25.04589395,27.44308405,27.13261426,26.80390486,23.42406272,27.3426558,27.3004242,26.40000526,0,0,0,26.09731975
MCM5,23.87398924,25.17752052,24.49612965,22.64950267,24.57496302,24.9882388,0,0,24.23855985,23.82677423,24.37092575,22.82985433,23.42393453,26.46256006,23.75348283,0,27.50043673,23.90094933,0,0
EIF5B,27.92597858,29.20247122,28.76344581,29.66231041,0,27.72819228,29.47533509,28.46060863,22.56148467,28.69468132,27.6609174,29.87100086,23.41557777,29.05713702,29.65485407,28.15793259,24.63311763,29.03359675,26.99593411,23.50421575
SPATA5L1,26.55790549,26.1604642,26.27845456,24.35507951,24.10077204,25.71295451,23.30465992,0,25.15641921,24.66063184,25.92775391,0,23.38403222,25.61228674,25.76179854,23.12518263,24.89073593,0,0,0
USP16,25.25263079,23.56813519,24.72202785,24.31851743,23.51316085,23.60195573,24.59929042,25.90101841,24.33742482,25.00388879,24.54910215,25.91465338,23.36024698,24.1346914,0,24.96956569,24.21178257,0,0,0
MRPL54,25.62318648,26.35915798,26.88599755,25.89437205,24.51833331,25.72871128,26.29554559,25.11195516,25.14254181,26.17344688,0,26.1656483,23.33633548,25.66492291,26.25510077,26.35287604,0,22.84477395,0,0
MBD3,25.17451399,24.64416435,25.37742767,25.23593358,0,24.58566035,24.1521307,0,0,25.54442233,22.487581,24.65403459,23.32443549,25.15278832,25.15197592,0,0,25.69840222,24.30368489,0
RRP15,27.52148183,27.11624559,27.74631124,27.69298683,0,26.51989344,26.40312999,25.23513016,24.00975141,27.08739874,27.17121483,27.07795904,23.28022591,26.6243584,26.57945866,24.60065204,0,25.77135184,23.45048133,0
TUBAL3,23.3258083,24.88525286,0,23.46376083,23.83422104,24.24648257,0,0,23.20834809,23.73923261,23.91058784,23.6803518,23.27383884,25.8194837,23.20895827,22.77422565,0,0,0,0
ATP6V1A,0,24.62030844,23.77916467,24.94895605,23.49765306,25.02728205,25.19813026,27.81641066,24.93228974,26.18342019,25.14355418,0,23.27070595,25.15800003,22.47313297,0,27.44063096,25.06800607,0,0
YARS2,24.4671239,25.76463575,25.43284847,24.26613684,24.80493885,25.47562113,25.57429902,23.81489613,24.69370474,27.28489186,27.54694072,23.8530049,23.24392879,24.59764341,22.26344573,25.33994077,0,0,0,0
SCD,23.78616272,24.57478983,0,23.35258984,24.32381729,22.39923932,21.90175961,23.5712638,25.13766474,23.22536574,24.70867262,23.34840831,23.24295543,24.1733325,23.87942171,23.87914122,0,0,0,0
TUBB6,28.47220035,29.06781636,27.74880808,28.77470448,29.26476865,28.54697751,26.75264096,27.8467309,28.65102584,28.73217731,29.05519856,28.4289015,29.45140136,28.7920969,27.5282056,27.06814962,27.34274056,28.02633246,28.21405471,24.83484791
RPUSD4,22.94892041,0,21.8406504,23.09783411,23.30730311,22.92379317,23.37358313,22.739212,23.92705309,24.10932694,26.9122794,24.57033751,23.21685241,23.92578622,0,23.00571431,0,0,0,0
ACAD11,26.35736353,25.4445539,24.6685522,29.52509042,24.10805092,0,23.10607087,25.67949299,24.77555241,0,25.56610376,27.05113225,23.19883468,24.54079164,24.76880542,26.09129866,0,0,0,0
ABCF2,25.2910546,27.84774661,25.87649727,27.48914715,24.44265704,27.34638063,0,25.80259899,25.49658685,26.57773123,27.49090742,27.23981657,23.19622509,27.67841875,24.46693727,25.74796348,0,0,0,0
C11orf31,23.79104124,25.40905163,24.17264603,0,23.18134762,24.95540053,24.73252022,0,23.80764343,25.05746759,0,0,23.19126288,24.8718293,24.39204904,23.4252159,0,25.5048522,0,0
BMS1,27.05517269,25.09667655,25.56961344,27.69378449,24.24190869,24.69205567,23.60523805,24.67815007,25.12966978,25.61456315,25.50709269,27.5927766,23.17467399,25.49316965,23.88203698,25.67405991,21.69391738,22.27659585,0,0
CHD1,24.22295111,24.95091466,24.92736963,28.64859375,23.79491238,24.96384577,24.32642565,25.39414446,25.40142199,23.70714593,24.80960722,24.92989949,23.16677482,27.223522,0,22.66242586,0,25.77424576,0,0
RPA3,23.14342183,24.1676019,0,24.89333079,0,24.22354042,24.06200528,24.15753753,0,24.99122668,24.33381322,0,23.16579395,24.63500155,24.0852118,24.21356349,25.41063741,26.29238932,0,32.91351039
RPF2,27.33406906,27.22471831,29.10706822,28.43260956,24.7801164,27.22324579,27.29745354,25.38880168,25.4671239,27.36744715,28.86407862,26.20573703,23.15349204,27.39648184,27.59163579,27.77108732,0,25.40658858,0,0
TUBG1,27.086994,23.52886136,19.26972482,21.59850691,35.74409688,30.77006344,20.22387916,19.37479328,33.00365092,24.34475643,23.54486447,18.88729798,35.68486368,24.81509164,21.90866528,0,26.11390333,25.45447175,23.21782875,0
SUCLG2,0,27.89458022,26.25524487,22.32146573,0,28.35938423,25.40236571,0,0,28.30404189,25.61256798,22.72279919,23.1385243,27.57289783,27.32328474,21.97081227,0,21.90859199,24.58732109,0
DDX52,26.13355522,24.64350393,24.79397037,26.09105648,23.85851682,23.58920857,0,24.63632989,25.09067296,23.37636813,25.35779977,26.44671645,23.10444007,23.10011434,24.6177329,25.05312281,0,0,0,0
ACTBL2,0,22.30763664,28.43979912,0,0,31.80808552,28.19891709,26.08162045,0,0,29.85098314,29.9542138,23.0240974,29.75534977,30.35152875,32.58530935,0,30.25878436,31.23020398,30.16278975
RRP8,25.74013382,24.89656781,28.43129489,27.64890227,23.50591232,25.99386301,25.33807123,0,25.03132664,25.90453687,28.08861228,25.61742464,23.02035469,25.75368684,27.33227726,26.15965611,0,25.2985901,0,0
MIOS,23.48468328,24.23352196,23.55145105,0,22.78204798,22.82842164,22.14619077,0,23.52981466,23.92669124,24.04526907,0,22.99948258,23.77354169,0,0,0,0,0,0
OGDH,23.23204377,23.88948317,24.25659513,0,23.15239379,23.97867066,23.64130033,25.5845139,0,24.01452657,24.1727986,0,22.97910696,23.92234195,23.73396861,23.11659462,23.73613846,27.11574967,24.81626416,0
PDS5B,23.77976584,24.30848402,0,24.08464427,0,0,0,23.63045378,24.38079977,24.33966899,23.56465098,24.2532081,22.89332153,23.6889119,0,23.52217059,24.52492234,24.45161359,0,0
PUS1,26.04408106,25.25573111,24.85000251,0,25.36459477,25.78698526,24.81572688,0,26.66370207,26.4577,25.16775501,24.1673722,22.88942746,25.67984194,25.00470327,0,0,0,0,0
USP39,28.32289809,27.82711356,28.1773114,28.19680854,28.78674852,27.13877816,27.76951181,28.07989261,27.20871646,27.36927903,27.78431653,28.16624232,28.93384915,27.99058849,27.6650585,28.58552426,24.34577177,26.603711,0,0
DDX27,28.36665538,28.82408103,29.05089881,27.26033324,25.40005414,28.38380981,27.5588106,0,26.52945724,28.60692582,28.92733572,26.97344671,22.86298689,27.73563504,28.05429305,26.79934151,23.46163931,25.2168968,0,0
NOB1,24.06529648,23.93651933,24.08196577,0,24.05564851,24.15769171,23.65064246,24.15259494,22.8832869,24.34034835,24.07111992,0,22.82844101,23.92967379,23.73799575,0,25.57450114,0,0,0
TUBGCP3,26.2290168,23.08073036,21.84770122,0,34.85327006,28.39173774,22.2545927,0,31.78787737,18.21181227,22.52964788,0,35.22331485,23.74509326,23.22552755,23.15400221,23.41157512,0,0,21.10155769
INA,27.32911486,27.22775063,26.08239223,0,27.43276884,28.83990114,26.48710867,26.20493526,28.76768206,0,26.2759355,29.26512648,22.77671735,26.41233454,26.24809449,23.47246377,25.06377523,0,27.41884588,0
TXNL4A,25.5239359,24.54816152,24.80788905,24.41931215,25.85908582,26.12127455,23.50917867,22.83425963,23.08658915,24.14297021,22.74345057,0,26.90311212,25.12793955,24.57265212,24.22853982,0,0,0,0
UTP14A,25.52477292,24.05341287,25.09888635,23.44859224,0,26.19932907,0,24.28277285,0,25.28954276,24.89739902,23.55015963,22.49977097,24.02968489,24.26320214,23.21554959,0,0,24.38066768,0
NUP155,22.3720956,0,0,22.09821975,0,0,0,0,22.27207387,24.08399539,23.01106615,0,22.38582344,22.78390706,22.24013332,22.53578226,24.56523227,24.6199168,0,0
STAG2,23.5918355,24.40145455,22.69966818,0,23.04366815,22.31868292,0,23.84603742,23.16003328,23.97070696,23.46575471,24.87168833,22.34513557,24.12510379,0,23.68453119,25.39884805,24.87225215,0,0
MRPS12,23.73912958,26.50541265,27.7231222,26.56305123,23.61031658,26.70780418,28.22071139,25.24052641,0,26.93325824,27.02495972,26.72103701,22.27173201,26.32467582,28.08856174,27.21844972,0,0,0,0
DARS2,21.64006484,26.16104113,0,0,23.03726341,25.02356453,0,0,22.95760725,25.71915775,24.23183875,0,22.11400663,26.8825035,24.32868698,0,0,23.22442392,0,0
U2AF1,30.40354855,29.42268009,31.18665617,29.7368449,29.83098592,30.96664257,31.38576503,28.89729515,27.04468561,30.19554192,31.22031932,30.94097733,28.77850059,30.54986229,31.72435886,29.87980438,28.56841067,29.53423032,29.34028043,25.99664536
WDR11,27.17092842,25.11537265,23.99248062,0,26.34421462,22.93944578,23.45010371,25.08909741,25.54229816,0,25.2518005,25.71198366,27.27506522,25.45462863,25.66410913,25.55332743,23.74796348,0,0,0
YTHDC2,31.02953483,28.61540536,27.92733572,30.59067253,30.10749231,26.0816814,25.49713528,29.12265247,30.63823725,25.39522372,28.67596516,30.66720921,30.04205188,28.33056872,26.71109096,29.21835733,25.99304237,25.00058325,0,0
AP3D1,24.7501124,25.73352907,24.65997891,26.4379674,23.72712774,26.91877573,24.00975141,25.57363471,25.05001136,25.44701611,25.28330289,26.19723049,21.63573229,27.99458607,24.78516508,24.85861167,25.94681634,24.97145269,0,0
IMPDH2,23.29824049,26.20413304,24.26935101,24.37524152,0,27.82031182,25.96923631,26.29217866,0,27.76705057,26.10757213,24.46151442,21.196105,28.59195674,27.50370032,24.29509011,28.37227166,28.57116252,28.53771465,0
UPF1,29.98820628,30.07915511,29.61988883,28.19891709,30.62644876,29.91925893,29.07971463,27.24952379,30.54710625,29.90526594,29.53795527,28.91384917,30.66178394,30.3691126,29.39713497,28.98032788,28.7193732,28.25808794,27.60674937,25.19723049
ABCE1,0,25.80405262,24.37583807,24.87375462,24.22875999,25.54206194,0,0,0,25.91943512,24.31541108,24.39021305,0,26.88913499,24.57467436,0,24.61509661,0,0,0
UPF2,25.17111937,24.87370769,23.13072263,0,27.01669575,23.62232088,0,0,25.23906996,24.14180156,24.08998639,0,27.54111671,25.68279125,25.13664824,0,24.65938014,0,0,0
KIAA0020,27.73479561,0,26.9875017,27.65785486,25.12978767,23.74683657,25.65408924,0,25.8878576,23.55707286,26.89469585,25.97237335,0,24.2700643,25.09792249,26.07181552,0,0,0,0
UPF3B,28.129375,29.08253435,29.19385138,28.04317376,27.9659824,29.1169396,29.04554509,27.86584916,27.35649066,28.88593939,28.54506339,28.24789536,27.8606494,28.8996017,29.10079209,28.14423517,0,28.14014435,27.90213467,0
SUCLA2,24.65780035,26.55362039,25.15124049,25.70044099,25.71505142,26.30432918,0,25.32426379,25.99286955,26.83617309,24.56894696,0,0,25.87771456,25.32663137,0,25.74801468,0,0,0
USP10,27.68885856,27.95349241,26.85614357,25.48382266,27.92048043,27.45206939,26.67882168,29.25286535,27.26338125,27.01169322,27.59427254,27.17664584,27.73750586,27.99776542,27.47173536,26.15371623,27.34282532,25.13723477,24.20209751,0
USP7,27.9686762,27.70398212,26.15040785,27.01977378,27.21261765,27.28832863,25.86320436,26.76471167,27.58992289,28.28091615,26.87056001,26.11618609,26.98761012,26.77743493,25.92596727,24.24749702,26.79004696,27.57333133,24.87769116,0
FHOD1,23.73717058,23.73231319,24.53676656,25.22295111,21.8296221,24.0053888,0,24.67900968,22.15918644,24.10645432,23.7741452,24.82225845,0,23.71596785,0,24.1521307,0,0,0,0
USP9X,31.72476543,26.7376348,20.03214261,21.97263629,32.77537188,27.80372014,25.0180976,21.35976457,32.79743713,26.13848524,27.72058047,0,32.46543362,28.78519003,24.32711127,22.11257568,28.8986507,22.00932428,22.49357892,22.59764341
UTP18,27.60080798,26.11002428,26.28894462,27.04635202,25.08009599,25.07345091,23.39545255,23.30215137,25.72148036,25.88248018,26.09834426,25.91047347,0,25.43265735,25.87424727,25.93373099,0,0,0,0
UTP23,25.04614382,26.19578595,25.25824972,24.83691947,23.80675885,24.96829168,24.92795732,23.85633358,24.1673722,26.40020076,25.1729893,25.8018593,0,25.60303179,24.69705027,24.17371373,0,0,0,0
SMARCD1,24.84976396,25.90999303,25.43520353,22.94959734,24.66421766,25.36312467,24.76830065,0,25.02677568,25.32865274,26.95438022,0,0,25.79884731,25.87988907,22.7488439,0,26.20071395,25.10457604,0
ZNF358,26.90873399,25.84895258,24.87333221,23.81078421,24.52151178,24.66286044,24.00795664,0,25.60504019,25.728841,0,24.60755382,0,24.98663404,23.89919832,23.99636522,0,0,0,0
LAS1L,24.96728045,26.10934687,25.47503352,24.10860932,24.9630961,23.93274028,24.41847598,24.1806346,24.16943817,24.94360083,26.22850313,25.2405992,0,25.5530051,24.24988541,24.74576007,25.49680015,24.59223483,0,0
MRPL32,25.60868212,26.84613309,26.82565874,26.23361339,0,26.44774134,26.88564853,24.62605879,0,27.12976802,28.16456502,28.24603852,0,25.9826796,25.96732443,26.34201144,0,0,0,0
NOA1,23.93705839,23.88362252,26.94547741,25.83874768,0,26.41759103,25.65479946,23.30869232,0,26.3115187,28.839751,27.47506445,0,25.38472395,26.94134121,26.49849025,0,0,25.85067025,0
UTP3,27.01169322,25.04481065,24.90994727,26.22438712,23.35796752,25.47611578,25.51114096,24.98724146,0,24.87173532,24.46138952,25.9440702,0,23.06286171,23.36105063,25.75875247,0,0,0,0
RPP14,23.53076732,24.77369259,24.39224561,25.07443125,0,23.58037911,23.81264581,23.44884426,22.55508431,24.92655552,23.66177375,24.53635157,0,22.12230984,24.3959101,23.98328869,0,0,0,0
YTHDF1,28.41235877,26.39073786,26.95803668,26.7950115,28.01361113,27.32817335,26.94424897,28.32272622,27.35867186,27.03454157,25.66673869,28.92529953,27.83557089,27.66837636,26.48243846,27.79445384,0,0,0,0
SCO2,0,24.18412047,24.15707488,25.40593971,0,0,25.05129824,0,24.27873813,24.49643446,24.51406436,0,0,24.2680662,25.08877401,24.84359562,0,0,26.06465939,0
VAC14,28.87276293,30.74109556,31.12071362,0,28.22724568,30.388231,29.91755278,27.5376406,28.94360641,30.12447779,30.16782199,0,28.28343537,30.36900856,30.03091638,29.1297189,0,28.62697088,28.76698741,0
WDR60,24.45976479,23.74437481,0,23.48591183,26.529904,23.31257501,23.81919132,23.4171242,25.24840218,23.08297282,0,24.69657282,0,23.28841665,24.70603939,0,0,0,0,0
IMP4,27.00838417,23.73427879,25.95435803,0,24.53789234,24.12864762,23.76060626,0,24.22118175,24.28036753,26.78593831,0,0,24.09377861,23.5634877,0,0,0,0,0
WDR12,28.25408264,28.52928595,27.83815857,28.91273624,25.33926122,28.00726163,25.76870448,26.35297703,26.36629686,28.2950025,28.24739742,28.14637336,25.46457118,27.95626501,24.37026064,25.64595148,25.59263405,25.67284678,0,0
AMOT,22.48922372,25.63120348,0,26.62686647,0,25.16748706,0,28.65730973,0,25.67084963,25.72038476,25.6132146,0,26.25877088,26.09748051,25.57686673,0,26.61245549,26.69803122,0
THUMPD3,25.18669158,26.17398053,25.2201117,0,0,24.8169477,24.59297615,24.66150195,26.53382946,26.06767791,26.77956548,0,0,25.69866716,24.91720561,0,0,0,0,0
TBC1D10B,23.97053144,23.82444527,0,25.33909128,23.67174059,0,23.47196787,24.78131769,23.86476349,24.76238163,0,25.19910437,0,23.70419326,23.84210937,24.36372626,0,25.13965658,0,0
WDR33,26.88087004,26.47861732,25.49561133,27.43571222,29.6468957,28.2507439,28.00056176,26.71056558,26.27415887,25.62474883,25.878697,26.07111992,29.67226007,28.17840416,27.74502913,28.36327509,25.22427671,0,0,0
WDR82,29.8251128,28.83297855,28.01035984,28.83872964,28.31432227,28.12396003,26.48248462,27.10419609,28.40584236,28.63840989,28.28810857,28.03133716,28.31583428,28.9383154,27.04437294,26.67168661,27.09275085,27.40770719,0,0
HYOU1,23.58106907,27.33389851,0,23.53528392,0,26.73078542,0,23.60399391,0,28.49094566,0,0,0,27.30234315,22.82731712,23.76141813,23.40210543,0,0,30.93726329
CCDC101,23.48922372,22.63573229,23.917069,22.23139933,23.01813157,23.62956474,0,22.14684334,23.69093749,24.05158866,0,0,0,22.56822799,0,22.57286025,23.74837304,0,0,0
NMNAT1,0,26.95726184,26.13610059,25.50948073,0,26.63768465,25.24437893,23.79451582,0,26.83436573,26.2081955,24.91957151,0,26.82626509,25.39979345,24.64218217,0,26.41172057,0,0
NOC3L,24.6937579,26.05291559,27.78898979,28.29188895,0,25.36145229,0,23.80685717,0,25.67575658,26.72689396,26.68952521,0,25.43029813,25.48348443,25.389327,0,24.44398511,0,0
CAMK2D,23.73985064,27.093557,23.61952506,23.93669904,24.66757806,25.80835561,24.01979499,25.43141446,25.16177158,25.51026581,23.94386906,0,0,26.10311569,25.35635632,24.28149994,0,25.40220304,26.91581612,0
WDR36,26.27428331,23.0479666,24.67389822,27.24816689,0,23.13677338,0,24.52731091,24.2210342,24.35272453,26.71082829,25.7611391,0,23.45048133,24.6522301,25.94165464,0,0,0,25.59428678
MORF4L2,24.70276749,25.38225197,25.94373495,25.65266776,0,24.85019332,25.27643257,26.70054682,24.14895441,25.10473599,24.91948058,26.23531279,0,24.90884849,26.00266619,26.09246859,0,0,0,0
ECT2,23.91424278,24.61666774,24.85562093,25.15923264,22.83838222,24.52689319,0,23.75358484,23.5239658,24.69237499,25.60797704,24.83296648,0,23.89189493,0,23.72161074,0,0,27.09053163,0
MRPL35,24.71245605,26.32242538,26.5034577,26.90701533,23.57657845,26.35956017,0,24.21141126,24.77499974,25.52835467,26.68792474,27.10858938,0,25.88841514,0,25.57695321,0,0,0,0
WTAP,23.92107093,23.38784905,25.58150012,22.824387,29.07382883,27.7950115,27.5785952,23.37822182,23.75327878,23.0931177,22.86003365,23.10070789,28.66556683,26.32937153,26.79377197,25.7326496,0,0,0,0
XAB2,29.0383147,26.84493673,0,25.90361784,29.67263101,25.70898828,27.22020398,0,28.18120353,25.18963517,26.07793868,25.97140883,29.22446532,27.81781386,26.87712946,26.93550806,0,0,0,0
XRN1,29.76561291,24.17500916,22.59142464,24.44897026,28.31185646,21.87676423,0,21.73686102,30.09622413,22.79879294,24.93723803,24.33946512,27.65444439,25.35618839,0,21.36083637,23.47196787,23.4061344,0,0
XRN2,30.60726103,29.21932711,28.76837638,29.22983739,30.38545649,28.50385194,28.97475994,27.9446958,31.10917497,29.54813579,30.61245549,29.68416665,29.96760478,29.28482569,29.10252012,29.61215666,28.54778657,28.22278532,24.34163826,25.64724233
SRP68,25.33956706,27.82450597,24.74729769,28.13902222,24.10205451,26.78444135,23.52671414,26.51547872,22.77434631,27.47429093,25.77266111,26.71292828,0,28.25714387,26.22062837,27.88988927,24.97513181,26.15871276,0,0
RAD18,0,24.86315708,24.87473976,0,0,24.12455174,24.5477498,24.65036855,23.54167802,24.98259257,26.11854445,24.81567802,0,24.28404463,24.69996465,24.39832619,23.71575843,0,0,24.76718952
